id,url,name,sku,price,currency,primary_category,reviewer_name,review_title,description,rating,published_at,scraped_at
151102224,https://www.walmart.com/ip/Restored-Apple-iPad-2-16GB-9-7-Touchscreen-Wi-Fi-Tablet-Black-MC769LLA-Refurbished/151102224,"Restored Apple iPad 2 16GB 9.7"" Touchscreen Wi-Fi Tablet - Black - MC769LLA (Refurbished)",151102224,52.99,USD,Electronics,msmerc,junk,"No stars ZERO. I have made several attempts  to the seller to initiate a return # . Seller is not answering phone or responding to emails. IPad is not charging 11%, home screen button not working.  has no indication when last charged. Take it back and dispose your own garbage.
 I have contacted Walmart customer service to file complaint. 
FYI. I don't  do reviews but I had to do this one . Disgusted!!!!!",1,2016-09-11 00:00:00,2023-07-14 15:34:18
151102224,https://www.walmart.com/ip/Restored-Apple-iPad-2-16GB-9-7-Touchscreen-Wi-Fi-Tablet-Black-MC769LLA-Refurbished/151102224,"Restored Apple iPad 2 16GB 9.7"" Touchscreen Wi-Fi Tablet - Black - MC769LLA (Refurbished)",151102224,52.99,USD,Electronics,Lori,absolutely awful,"I really am at a loss as to why Walmart would even be partnered with a company like JemJem.  I received my order promptly enough, but with issues. The product was defective from the start. Couldn't even get it to turn on! Tried to call them, without any response whatsoever. Finally got an RMA from the company after a total of 10, yes, I said 10, emails back and forth with them. After further investigation of this company and realized I was not the only one that is very unhappy with their products. Walmart, you need to do some rethinking of using this company in the future. I for one, will be taking my business elsewhere.",1,2016-12-01 00:00:00,2023-07-14 15:34:18
151102224,https://www.walmart.com/ip/Restored-Apple-iPad-2-16GB-9-7-Touchscreen-Wi-Fi-Tablet-Black-MC769LLA-Refurbished/151102224,"Restored Apple iPad 2 16GB 9.7"" Touchscreen Wi-Fi Tablet - Black - MC769LLA (Refurbished)",151102224,52.99,USD,Electronics,RASHETA,,It didn't work right. When I tried to put apps on there it would not let me. I tried making an apple ID It would not let me. It is a waste of money.,1,2023-05-28 00:00:00,2023-07-14 15:34:18
709816736,https://www.walmart.com/ip/Apple-MFi-Certified-Apple-Lightning-USB-Camera-Adapter-3-0-OTG-Cable-Compatible-iPhone-iPad-USB-Female-Supports-Connect-Card-Reader-U-Disk-Keyboard-M/709816736,"[Apple MFi Certified]Apple Lightning to USB Camera Adapter USB 3.0 OTG Cable Adapter Compatible with iPhone/iPad,USB Female Supports Connect Card Reader,U Disk,Keyboard,Mouse,USB Flash Drive-Plug&Play",709816736,9.92,USD,Electronics,Maksim,Perfect adapter for USB flash drives,I originally bought the iXpand Flash Drive to plug directly into my iPhone and copy pictures from my iPhone to a USB flash drive. The iXpand drive requires an app that works but is cumbersome to use for my purposes. This adapter allows you to plug in any USB flash drive. Most are much cheaper than the iXpand drive. The adapter also allows you to treat the USB flash drive as a storage device without using an app and the flash drive is treated as an external drive in the Files app. I can easily copy and paste photos to the USB drive using the standard copy and paste function from the iPhone and see the contents of the flash drive in the Files app without using the iXpand app. For me this worked perfectly.,5,2022-02-26 00:00:00,2023-07-14 15:34:18
709816736,https://www.walmart.com/ip/Apple-MFi-Certified-Apple-Lightning-USB-Camera-Adapter-3-0-OTG-Cable-Compatible-iPhone-iPad-USB-Female-Supports-Connect-Card-Reader-U-Disk-Keyboard-M/709816736,"[Apple MFi Certified]Apple Lightning to USB Camera Adapter USB 3.0 OTG Cable Adapter Compatible with iPhone/iPad,USB Female Supports Connect Card Reader,U Disk,Keyboard,Mouse,USB Flash Drive-Plug&Play",709816736,9.92,USD,Electronics,defaultForRating,Perfect adapter for USB flash drives,I originally bought the iXpand Flash Drive to plug directly into my iPhone and copy pictures from my iPhone to a USB flash drive. The iXpand drive requires an app that works but is cumbersome to use for my purposes. This adapter allows you to plug in any USB flash drive. Most are much cheaper than the iXpand drive. The adapter also allows you to treat the USB flash drive as a storage device without using an app and the flash drive is treated as an external drive in the Files app. I can easily copy and paste photos to the USB drive using the standard copy and paste function from the iPhone and see the contents of the flash drive in the Files app without using the iXpand app. For me this worked perfectly.,5,2022-02-28 00:00:00,2023-07-14 15:34:18
709816736,https://www.walmart.com/ip/Apple-MFi-Certified-Apple-Lightning-USB-Camera-Adapter-3-0-OTG-Cable-Compatible-iPhone-iPad-USB-Female-Supports-Connect-Card-Reader-U-Disk-Keyboard-M/709816736,"[Apple MFi Certified]Apple Lightning to USB Camera Adapter USB 3.0 OTG Cable Adapter Compatible with iPhone/iPad,USB Female Supports Connect Card Reader,U Disk,Keyboard,Mouse,USB Flash Drive-Plug&Play",709816736,9.92,USD,Electronics,vhfgdlcbjqxfjuisudyi,CAMERA adapter for iPhone,"If I had a camera, this would have been great. As I don't, I really don't know if this is worthwhile or not. I ordered it by mistake, thinking it was for audio. Oops. But with it came a card that said I could get a free iPhone flash drive if I reviewed the product, so here's my review. I'm sure it means nothing to anyone, so we'll see if I get the flash drive!",5,2021-12-19 00:00:00,2023-07-14 15:34:18
709816736,https://www.walmart.com/ip/Apple-MFi-Certified-Apple-Lightning-USB-Camera-Adapter-3-0-OTG-Cable-Compatible-iPhone-iPad-USB-Female-Supports-Connect-Card-Reader-U-Disk-Keyboard-M/709816736,"[Apple MFi Certified]Apple Lightning to USB Camera Adapter USB 3.0 OTG Cable Adapter Compatible with iPhone/iPad,USB Female Supports Connect Card Reader,U Disk,Keyboard,Mouse,USB Flash Drive-Plug&Play",709816736,9.92,USD,Electronics,loginovamz,Works with new iPads and iPhones,I use this to watch movies on my iPad while traveling or without data. Just plug a USB stick in and go to your files icon and everything is there. Works great!,5,2022-03-02 00:00:00,2023-07-14 15:34:18
709816736,https://www.walmart.com/ip/Apple-MFi-Certified-Apple-Lightning-USB-Camera-Adapter-3-0-OTG-Cable-Compatible-iPhone-iPad-USB-Female-Supports-Connect-Card-Reader-U-Disk-Keyboard-M/709816736,"[Apple MFi Certified]Apple Lightning to USB Camera Adapter USB 3.0 OTG Cable Adapter Compatible with iPhone/iPad,USB Female Supports Connect Card Reader,U Disk,Keyboard,Mouse,USB Flash Drive-Plug&Play",709816736,9.92,USD,Electronics,NonnaGorshkova,Worked perfect,"Worked like a charm getting photos from a flash drive to my iPhone 11. Just plugged in to my phone , went to files , was under no name in files . All my pics were their from drive . Thanks !!",5,2022-02-26 00:00:00,2023-07-14 15:34:18
991307909,https://www.walmart.com/ip/Topchances-Kids-Smart-Watches-GPS-Tracker-Phone-Call-Boys-Girls-Digital-Wrist-Watch-Sport-Touch-Screen-Cellphone-Camera-Anti-Lost-SOS-Learning-Toy-Gi/991307909,"Topchances Kids Smart Watches GPS Tracker Phone Call for Boys Girls Digital Wrist Watch, Sport Smart Watch, Touch Screen Cellphone Camera Anti-Lost SOS Learning Toy for Kids Gift, 2019 Upgraded",991307909,14.98,USD,Electronics,Vera,,I have a five-year-old daughter she loved it,5,2020-10-21 00:00:00,2023-07-14 15:34:18
991307909,https://www.walmart.com/ip/Topchances-Kids-Smart-Watches-GPS-Tracker-Phone-Call-Boys-Girls-Digital-Wrist-Watch-Sport-Touch-Screen-Cellphone-Camera-Anti-Lost-SOS-Learning-Toy-Gi/991307909,"Topchances Kids Smart Watches GPS Tracker Phone Call for Boys Girls Digital Wrist Watch, Sport Smart Watch, Touch Screen Cellphone Camera Anti-Lost SOS Learning Toy for Kids Gift, 2019 Upgraded",991307909,14.98,USD,Electronics,Asha,Cute but not functional,Its very cute but I dont know how to change time also its no use without a SIM card.,2,2021-03-11 00:00:00,2023-07-14 15:34:18
991307909,https://www.walmart.com/ip/Topchances-Kids-Smart-Watches-GPS-Tracker-Phone-Call-Boys-Girls-Digital-Wrist-Watch-Sport-Touch-Screen-Cellphone-Camera-Anti-Lost-SOS-Learning-Toy-Gi/991307909,"Topchances Kids Smart Watches GPS Tracker Phone Call for Boys Girls Digital Wrist Watch, Sport Smart Watch, Touch Screen Cellphone Camera Anti-Lost SOS Learning Toy for Kids Gift, 2019 Upgraded",991307909,14.98,USD,Electronics,Celia,Do NOT recomend this device.,"THIS DEVICE IS ONLY COMPATIBLE WITH VERIZON IN THE UNITED STATES. YOU HAVE TO GET A SIM CARD WITH THEM TO ACTIVE THIS WATCH. 
ONCE THIS IS DONE: THE GPS IS SPOTTY AND ONLY WORKS OFF OF 3G. NOT AS RELIABLE AS I THOUGHT AND MY SON DOES NOT LIKE WEARING THE WATCH. THE PLASTIC STRAPS MAKE HIS ARM SWEAT EVEN WHEN LOOSE. 
SPEND THE EXTRA MONEY AND GET A DEVICE SUPPORTED BY YOUR CELLULAR CARRIER. MOST HAVE SAME OR SIMMULAR OPTIONS THAT ARE MUCH BETTER. 
IF I COULD GIVE THIS NO STARS I WOULD. 
DO NOT BUY THIS DEVICE.",1,2020-07-30 00:00:00,2023-07-14 15:34:18
991307909,https://www.walmart.com/ip/Topchances-Kids-Smart-Watches-GPS-Tracker-Phone-Call-Boys-Girls-Digital-Wrist-Watch-Sport-Touch-Screen-Cellphone-Camera-Anti-Lost-SOS-Learning-Toy-Gi/991307909,"Topchances Kids Smart Watches GPS Tracker Phone Call for Boys Girls Digital Wrist Watch, Sport Smart Watch, Touch Screen Cellphone Camera Anti-Lost SOS Learning Toy for Kids Gift, 2019 Upgraded",991307909,14.98,USD,Electronics,Jill,,does not work. it turns on but does not take any mobile. dont recommend getting. very upset,1,2020-10-21 00:00:00,2023-07-14 15:34:18
991307909,https://www.walmart.com/ip/Topchances-Kids-Smart-Watches-GPS-Tracker-Phone-Call-Boys-Girls-Digital-Wrist-Watch-Sport-Touch-Screen-Cellphone-Camera-Anti-Lost-SOS-Learning-Toy-Gi/991307909,"Topchances Kids Smart Watches GPS Tracker Phone Call for Boys Girls Digital Wrist Watch, Sport Smart Watch, Touch Screen Cellphone Camera Anti-Lost SOS Learning Toy for Kids Gift, 2019 Upgraded",991307909,14.98,USD,Electronics,jeilah,dont get this watch,i do not like this watch at all i hate it,1,2021-03-16 00:00:00,2023-07-14 15:34:18
991307909,https://www.walmart.com/ip/Topchances-Kids-Smart-Watches-GPS-Tracker-Phone-Call-Boys-Girls-Digital-Wrist-Watch-Sport-Touch-Screen-Cellphone-Camera-Anti-Lost-SOS-Learning-Toy-Gi/991307909,"Topchances Kids Smart Watches GPS Tracker Phone Call for Boys Girls Digital Wrist Watch, Sport Smart Watch, Touch Screen Cellphone Camera Anti-Lost SOS Learning Toy for Kids Gift, 2019 Upgraded",991307909,14.98,USD,Electronics,defaultForRating,,This watch would not turn on and would not charge . Totally a disappointment.,1,2020-12-27 00:00:00,2023-07-14 15:34:18
991307909,https://www.walmart.com/ip/Topchances-Kids-Smart-Watches-GPS-Tracker-Phone-Call-Boys-Girls-Digital-Wrist-Watch-Sport-Touch-Screen-Cellphone-Camera-Anti-Lost-SOS-Learning-Toy-Gi/991307909,"Topchances Kids Smart Watches GPS Tracker Phone Call for Boys Girls Digital Wrist Watch, Sport Smart Watch, Touch Screen Cellphone Camera Anti-Lost SOS Learning Toy for Kids Gift, 2019 Upgraded",991307909,14.98,USD,Electronics,Amazonianqueen,A waste,"I regret this purchase. The instructions are in super small print and isn't even all that helpful. The phone itself is defective. After charging it and inserting the sim, the welcome screen pops up for 2 seconds and the watch shuts off. There are no suggestions on which apps to download, so not only am I trying to get the phone on but I'm also perusing YouTube hoping for some help. You're better off going with a different brand, altogether.... unless you're just in a mood to throw $21 in the crapper",1,2020-01-09 00:00:00,2023-07-14 15:34:18
991307909,https://www.walmart.com/ip/Topchances-Kids-Smart-Watches-GPS-Tracker-Phone-Call-Boys-Girls-Digital-Wrist-Watch-Sport-Touch-Screen-Cellphone-Camera-Anti-Lost-SOS-Learning-Toy-Gi/991307909,"Topchances Kids Smart Watches GPS Tracker Phone Call for Boys Girls Digital Wrist Watch, Sport Smart Watch, Touch Screen Cellphone Camera Anti-Lost SOS Learning Toy for Kids Gift, 2019 Upgraded",991307909,14.98,USD,Electronics,Melissa,Junk,"This is the worse item i have ever puchased from walmart!! I have 60.00 tied up in this watch between the phone,Sim card that i puchased and the watch still doesnt work.And my instructions once down loaded was in chinese . Im very mad and upset for my grandsonð¡",1,2020-04-18 00:00:00,2023-07-14 15:34:18
991307909,https://www.walmart.com/ip/Topchances-Kids-Smart-Watches-GPS-Tracker-Phone-Call-Boys-Girls-Digital-Wrist-Watch-Sport-Touch-Screen-Cellphone-Camera-Anti-Lost-SOS-Learning-Toy-Gi/991307909,"Topchances Kids Smart Watches GPS Tracker Phone Call for Boys Girls Digital Wrist Watch, Sport Smart Watch, Touch Screen Cellphone Camera Anti-Lost SOS Learning Toy for Kids Gift, 2019 Upgraded",991307909,14.98,USD,Electronics,Marie,Don't Waste Your Money!,"Directions are so tiny that even if I could read chinese , I wouldn't be able to ready the tiny print. I bought 3 of them plus 3 sim cards, what a waste of money. Thanks alot",1,2020-02-22 00:00:00,2023-07-14 15:34:18
991307909,https://www.walmart.com/ip/Topchances-Kids-Smart-Watches-GPS-Tracker-Phone-Call-Boys-Girls-Digital-Wrist-Watch-Sport-Touch-Screen-Cellphone-Camera-Anti-Lost-SOS-Learning-Toy-Gi/991307909,"Topchances Kids Smart Watches GPS Tracker Phone Call for Boys Girls Digital Wrist Watch, Sport Smart Watch, Touch Screen Cellphone Camera Anti-Lost SOS Learning Toy for Kids Gift, 2019 Upgraded",991307909,14.98,USD,Electronics,MoMADob,Sad Christmas  Kid,"We waited after  Christmas  finally  Got it today and the wires are disconnected  from the  battery,  not a great manual inside had to find a youtube to learn  about it.",1,2019-12-30 00:00:00,2023-07-14 15:34:18
138662426,https://www.walmart.com/ip/Neckband-HiFi-Sound-Wireless-Headset-Retracting-Earbuds-Verizon-Motorola-Moto-Z-Force-Droid-Turbo-2-Samsung-Galaxy-S9/138662426,Neckband HiFi Sound Wireless Headset with Retracting Earbuds for  Verizon Motorola Moto Z Force Droid - Verizon Motorola Moto Z Droid - Verizon Motorola Droid Turbo 2 - Verizon Samsung Galaxy S9+,138662426,55.54,USD,Electronics,Mo,Bad business AW Accessory,These headphones are good but bulky. They recently went out and still under manufacturer warranty but cannot get that information from Walmart nor AW Accessory that sold them on Walmart.com. Will not purchase from this vendor again.,3,2019-07-10 00:00:00,2023-07-14 15:34:18
2119766744,https://www.walmart.com/ip/Roku-Smart-Home-5-Piece-Home-Monitoring-System-Bundle-Wi-Fi-Enabled-Indoor-Battery-Powered-with-Free-Self-Monitoring/2119766744?athbdg=L1103,Roku Smart Home 5-Piece Home Monitoring System Bundle Wi-Fi-Enabled Indoor Battery-Powered with Free Self-Monitoring,2119766744,99.0,USD,Electronics,Lissie400,Works great!,[This review was collected as part of a promotion.] I've been using the Roku home monitoring system for over a month. It was very easy to set up. I received 2 door sensor and 1 square motion sensor. I have one on my front door and back patio door. I set it up to have a 30 second delay do that I am able to turn it on and walk out the door. The sensors work great. I adjusted the sensitivity level to high. I have a special needs child and this product helps me sleep better. Knowing that the alarm will sound if he opens the doors or comes downstairs gives me a peace of mind. The app is very easy to set up and use. Nothing is complicated and can be set up in minutes.,5,2023-05-24 00:00:00,2023-07-14 15:34:18
2119766744,https://www.walmart.com/ip/Roku-Smart-Home-5-Piece-Home-Monitoring-System-Bundle-Wi-Fi-Enabled-Indoor-Battery-Powered-with-Free-Self-Monitoring/2119766744?athbdg=L1103,Roku Smart Home 5-Piece Home Monitoring System Bundle Wi-Fi-Enabled Indoor Battery-Powered with Free Self-Monitoring,2119766744,99.0,USD,Electronics,Reviewer55,Easy To Set Up & Use,"[This review was collected as part of a promotion.] The Roku Smart Home Monitoring System is so easy to set up and has so many great features to keep my home safe. The system is packaged so well and everything you need is provided. It's so easy to setup through the app and in no time my whole monitoring system is set up. The hub is very nice looking and will go with many decors. The siren is very loud and will surely scare off any intruder. The keypad has nice big buttons that are easy to read and it also lights up when in use. The motion and door detector work so well, I am immediately notified on my phone when one of them senses movement. The app is so easy to use and there are many ways to customize the security system. I like that I can self monitor through this app and no subscription is required. Overall I am very impressed with this security system. Attention Roku, please come out with a mailbox sensor that can be added to this system.",5,2023-04-27 00:00:00,2023-07-14 15:34:18
2119766744,https://www.walmart.com/ip/Roku-Smart-Home-5-Piece-Home-Monitoring-System-Bundle-Wi-Fi-Enabled-Indoor-Battery-Powered-with-Free-Self-Monitoring/2119766744?athbdg=L1103,Roku Smart Home 5-Piece Home Monitoring System Bundle Wi-Fi-Enabled Indoor Battery-Powered with Free Self-Monitoring,2119766744,99.0,USD,Electronics,Jerry,Perfect Security System,This is a great addition to out other Roku security devises. Our whole house is coverd from the basement to the top floor. it was a quick set up. it took less than 10 min to complete all the devices.,5,2023-06-03 00:00:00,2023-07-14 15:34:18
2119766744,https://www.walmart.com/ip/Roku-Smart-Home-5-Piece-Home-Monitoring-System-Bundle-Wi-Fi-Enabled-Indoor-Battery-Powered-with-Free-Self-Monitoring/2119766744?athbdg=L1103,Roku Smart Home 5-Piece Home Monitoring System Bundle Wi-Fi-Enabled Indoor Battery-Powered with Free Self-Monitoring,2119766744,99.0,USD,Electronics,SDOT317,Love this,"[This review was collected as part of a promotion.] OK..so I've had competitors and then I received this. Smooth motion on camera, transition in playback, and movement make this the home system to rely on at your humble abode. I had no idea that Roku was even doing this but I did find that install was easy, operating the system - easy...do I need to say more?",5,2023-05-30 00:00:00,2023-07-14 15:34:18
2119766744,https://www.walmart.com/ip/Roku-Smart-Home-5-Piece-Home-Monitoring-System-Bundle-Wi-Fi-Enabled-Indoor-Battery-Powered-with-Free-Self-Monitoring/2119766744?athbdg=L1103,Roku Smart Home 5-Piece Home Monitoring System Bundle Wi-Fi-Enabled Indoor Battery-Powered with Free Self-Monitoring,2119766744,99.0,USD,Electronics,Jbwec,Very cool,[This review was collected as part of a promotion.] I love having the security this provides while we travel. It was fairly easy to setup and use. I look forward to trying it with the other products Roku offers to make a new security system for the house.,5,2023-05-22 00:00:00,2023-07-14 15:34:18
2119766744,https://www.walmart.com/ip/Roku-Smart-Home-5-Piece-Home-Monitoring-System-Bundle-Wi-Fi-Enabled-Indoor-Battery-Powered-with-Free-Self-Monitoring/2119766744?athbdg=L1103,Roku Smart Home 5-Piece Home Monitoring System Bundle Wi-Fi-Enabled Indoor Battery-Powered with Free Self-Monitoring,2119766744,99.0,USD,Electronics,JConroy,Setup was a breeze!,[This review was collected as part of a promotion.] The Roku Home Monitoring System is awesome! The Home Hub allows you to add any type of home security you'd like from motion sensors to light bulbs on timers! It is all controlled from on center app. I really enjoy that I can get a notification if the kids leave the door open.,5,2023-06-05 00:00:00,2023-07-14 15:34:18
2119766744,https://www.walmart.com/ip/Roku-Smart-Home-5-Piece-Home-Monitoring-System-Bundle-Wi-Fi-Enabled-Indoor-Battery-Powered-with-Free-Self-Monitoring/2119766744?athbdg=L1103,Roku Smart Home 5-Piece Home Monitoring System Bundle Wi-Fi-Enabled Indoor Battery-Powered with Free Self-Monitoring,2119766744,99.0,USD,Electronics,Ja123,Roku makes great products,[This review was collected as part of a promotion.] We have had Roku TVs for a while and I was excited to try the home monitoring system.  It's very easy to use just like all the other products they make and it also works very well.  I would definitely recommend this product to friends and family,5,2023-06-04 00:00:00,2023-07-14 15:34:18
2119766744,https://www.walmart.com/ip/Roku-Smart-Home-5-Piece-Home-Monitoring-System-Bundle-Wi-Fi-Enabled-Indoor-Battery-Powered-with-Free-Self-Monitoring/2119766744?athbdg=L1103,Roku Smart Home 5-Piece Home Monitoring System Bundle Wi-Fi-Enabled Indoor Battery-Powered with Free Self-Monitoring,2119766744,99.0,USD,Electronics,Ayjana30,Easy to install,"[This review was collected as part of a promotion.] This was pretty to install around the house. The directions gave step by step instructions that were easy to follow. The only thing I didn’t like was the sticky backing on the keypad, and the sensors.  You literally have a one time use. So make sure you place it in area your satisfied with. If not the paint will come off your wall and still to the back and it’s no longer sticky and you will have to use another method.",4,2023-05-03 00:00:00,2023-07-14 15:34:18
2119766744,https://www.walmart.com/ip/Roku-Smart-Home-5-Piece-Home-Monitoring-System-Bundle-Wi-Fi-Enabled-Indoor-Battery-Powered-with-Free-Self-Monitoring/2119766744?athbdg=L1103,Roku Smart Home 5-Piece Home Monitoring System Bundle Wi-Fi-Enabled Indoor Battery-Powered with Free Self-Monitoring,2119766744,99.0,USD,Electronics,W,"wont work, no support, returned 2 of them","wont work, no support, no answers. return 2 of the 5-piece bundles, plus extra I purchased.",1,2023-07-01 00:00:00,2023-07-14 15:34:18
2119766744,https://www.walmart.com/ip/Roku-Smart-Home-5-Piece-Home-Monitoring-System-Bundle-Wi-Fi-Enabled-Indoor-Battery-Powered-with-Free-Self-Monitoring/2119766744?athbdg=L1103,Roku Smart Home 5-Piece Home Monitoring System Bundle Wi-Fi-Enabled Indoor Battery-Powered with Free Self-Monitoring,2119766744,99.0,USD,Electronics,Tony1981,It's far from ready for market. It doesn't compete,"Setup is simple and doesn't require expensive labor. 

However, there is not an option to have user codes. Everyone uses the same disarm code so you have no logging. You can't add another user to receive the notifications on their phone. No permissions

Other odd things, you can only have notifications for sensors on or off. I don't want sensors buzzing me that I'm home when the alarm isn't set. 

When setting it to home/stay mode, such as going to bed or whatever, it has a 60second exit delay that you cannot change. Why? Also it beeps very loudly the entire countdown waking everyone up. Even the neighbors hear it. Why? Seems not well thought through. 

We installed 6 motion sensors and 5 entry sensors. We will be uninstalling this system and returning it. We will try again after some software updates in the future.",1,2023-06-24 00:00:00,2023-07-14 15:34:18
529395540,https://www.walmart.com/ip/Gymax-48-TV-Stand-Console-Cabinet-w-Fireplace-Entertainment-Center-For-Living-Room/529395540,"Gymax 48"" TV Stand Console Cabinet w/ Fireplace Entertainment Center For Living Room",529395540,299.99,USD,Electronics,kathie,Sturdy and attractive,The product arrived two days after placing the order. My husband put it together by himself in less than two hours. It's sturdy and a beautiful piece of furniture. I'll review heat the output after we've used it for a while. So far we couldn't be happier with this purchase.,5,2022-01-22 00:00:00,2023-07-14 15:34:18
529395540,https://www.walmart.com/ip/Gymax-48-TV-Stand-Console-Cabinet-w-Fireplace-Entertainment-Center-For-Living-Room/529395540,"Gymax 48"" TV Stand Console Cabinet w/ Fireplace Entertainment Center For Living Room",529395540,299.99,USD,Electronics,Olga,,,5,2022-12-30 00:00:00,2023-07-14 15:34:18
529395540,https://www.walmart.com/ip/Gymax-48-TV-Stand-Console-Cabinet-w-Fireplace-Entertainment-Center-For-Living-Room/529395540,"Gymax 48"" TV Stand Console Cabinet w/ Fireplace Entertainment Center For Living Room",529395540,299.99,USD,Electronics,Alicia,,,5,2022-11-17 00:00:00,2023-07-14 15:34:18
